shooterPlayerId,shooterName,team,shooterLeftRight,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,event,location,shotType,shotAngle,shotAnglePlusRebound,shotDistance,shotOnEmptyNet,shotRebound,shotRush,shotWasOnGoal,shotGeneratedRebound,shotGoalieFroze,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,goalieIdForShot,goalieNameForShot,teamCode,isHomeTeam,homeSkatersOnIce,awaySkatersOnIce,game_id,homeTeamCode,awayTeamCode,homeTeamGoals,awayTeamGoals,time,period
8471698,T.J. Oshie,HOME,R,80,6,GOAL,AWAYZONE,DEFL,-45,90,4.24264068712,0,1,0,1,0,0,4.24264068712,-86,3,8475683,Sergei Bobrovsky,WSH,1,6,4,30116,WSH,FLA,2,3,3537,3
8477511,Anthony Mantha,HOME,L,18,18,SHOT,AWAYZONE,SLAP,72.6459753637,0,33.5261092285,0,0,0,1,0,1,39,-77,-37,8475683,Sergei Bobrovsky,WSH,1,5,5,30116,WSH,FLA,3,3,3576,3
8475149,Marcus Johansson,HOME,L,19,19,SHOT,AWAYZONE,WRIST,6.70983680776,0,34.2344855372,0,0,0,1,0,1,39,50,5,8475683,Sergei Bobrovsky,WSH,1,5,5,30116,WSH,FLA,3,3,3701,4
8471698,T.J. Oshie,HOME,R,24,5,SHOT,AWAYZONE,SLAP,45,0,49.4974746831,0,0,0,1,0,0,52,52,37,8475683,Sergei Bobrovsky,WSH,1,5,5,30116,WSH,FLA,3,3,3707,4
8471887,Patric Hornqvist,AWAY,R,44,31,SHOT,HOMEZONE,WRIST,23.1985905136,0,60.9261848469,0,0,0,1,0,1,62,-32,-24,8478492,Ilya Samsonov,FLA,0,5,5,30116,WSH,FLA,3,3,3733,4
8477409,Carter Verhaeghe,AWAY,L,32,32,GOAL,HOMEZONE,BACK,-18.4349488229,0,6.32455532034,0,0,0,1,0,0,6.32455532034,-83,2,8478492,Ilya Samsonov,FLA,0,5,5,30116,WSH,FLA,3,3,3766,4
8476822,Luke Glendening,HOME,R,19,19,MISS,AWAYZONE,WRIST,1.97493401088,0,58.0344725142,0,0,0,0,0,0,59,-30,-2,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,19,1
8477290,Michael Raffl,HOME,L,27,27,SHOT,AWAYZONE,TIP,41.1859251657,0,10.6301458127,0,0,0,1,0,0,11,-81,-7,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,61,1
8476889,Radek Faksa,HOME,L,35,35,SHOT,AWAYZONE,WRIST,51.7098368078,51.7098368078,48.4148737476,0,0,0,1,0,1,48,-59,-38,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,168,1
8480036,Miro Heiskanen,HOME,L,13,7,MISS,AWAYZONE,WRIST,30.113733151,0,57.8013840665,0,0,0,0,0,0,59,-38,-30,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,176,1
8476399,Blake Coleman,AWAY,L,39,30,SHOT,HOMEZONE,DEFL,57.9946167919,0,9.43398113206,0,0,0,1,0,0,9.43398113206,84,8,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,199,1
8480027,Jason Robertson,HOME,L,9,9,SHOT,AWAYZONE,SNAP,25.8209919742,25.8209919742,34.4383507154,0,0,0,1,0,0,37,-56,-16,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,231,1
8476902,Esa Lindell,HOME,L,13,5,SHOT,AWAYZONE,WRIST,40.1792339219,0,58.8982172905,0,0,0,1,0,0,60,-43,-39,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,251,1
8476346,Johnny Gaudreau,AWAY,L,46,38,SHOT,HOMEZONE,WRIST,-18.4349488229,0,28.4604989415,0,0,0,1,1,0,32,59,-10,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,284,1
8479314,Matthew Tkachuk,AWAY,L,48,40,MISS,HOMEZONE,WRIST,26.5650511771,45,13.416407865,0,1,0,0,0,0,13,77,6,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,286,1
8478430,Oliver Kylington,AWAY,L,6,6,SHOT,HOMEZONE,WRIST,40.1009075462,0,24.8394846967,0,0,0,1,0,0,30,66,19,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,294,1
8476346,Johnny Gaudreau,AWAY,L,64,56,SHOT,HOMEZONE,WRIST,62.2414593989,22.1405518527,21.4709105536,0,0,0,1,0,0,24,78,21,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,302,1
8475726,Tyler Toffoli,AWAY,R,40,20,MISS,HOMEZONE,WRIST,-45,0,28.2842712475,0,0,0,0,0,0,32,66,-23,8479979,Jake Oettinger,CGY,0,4,5,30176,DAL,CGY,0,0,350,1
8478396,Noah Hanifin,AWAY,L,32,32,SHOT,HOMEZONE,WRIST,18.0604719362,63.0604719362,48.3838816136,0,0,0,1,0,0,48,43,15,8479979,Jake Oettinger,CGY,0,4,5,30176,DAL,CGY,0,0,362,1
8479346,Dillon Dube,AWAY,L,14,14,SHOT,HOMEZONE,WRIST,49.1849161251,31.1244441889,29.0688837075,0,0,0,1,0,0,33,67,25,8479979,Jake Oettinger,CGY,0,4,5,30176,DAL,CGY,0,0,400,1
8474628,Michael Stone,AWAY,R,21,21,SHOT,HOMEZONE,WRIST,-30.2564371635,79.4413532886,13.8924439894,0,0,0,1,0,0,15,76,-8,8479979,Jake Oettinger,CGY,0,4,5,30176,DAL,CGY,0,0,407,1
8475790,Erik Gudbranson,AWAY,R,14,14,SHOT,HOMEZONE,WRIST,-30.9637565321,0,64.1404708433,0,0,0,1,0,0,65,33,-33,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,503,1
8470794,Joe Pavelski,HOME,R,43,43,MISS,AWAYZONE,WRIST,38.2901631922,0,24.2074368738,0,0,0,0,0,0,28,-67,-17,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,561,1
8476480,Vladislav Namestnikov,HOME,L,8,8,MISS,AWAYZONE,BACK,-64.1790080258,102.469171218,34.4383507154,0,0,0,0,0,0,37,-73,33,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,573,1
8476399,Blake Coleman,AWAY,L,54,54,MISS,HOMEZONE,SLAP,37.5685920288,0,49.2036584006,0,0,0,0,0,0,49,50,30,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,621,1
8475726,Tyler Toffoli,AWAY,R,25,25,SHOT,AWAYZONE,WRIST,8.25943797988,29.3091540489,62.6498204307,0,0,0,1,0,0,64,-26,-9,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,654,1
8478396,Noah Hanifin,AWAY,L,18,18,MISS,HOMEZONE,WRIST,57.6193222934,0,48.5489443758,0,0,0,0,0,0,49,63,41,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,703,1
8477496,Elias Lindholm,AWAY,R,46,46,SHOT,HOMEZONE,WRIST,-37.2348339816,94.854156275,31.4006369362,0,0,0,1,0,0,35,61,-21,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,731,1
8478449,Roope Hintz,HOME,L,18,18,SHOT,AWAYZONE,WRIST,48.8140748343,0,21.2602916255,0,0,0,1,0,0,24,-73,-18,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,756,1
8473473,Milan Lucic,AWAY,L,5,5,MISS,HOMEZONE,TIP,14.0362434679,0,12.3693168769,0,0,0,0,0,0,12,77,3,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,784,1
8475794,Tyler Seguin,HOME,R,11,11,SHOT,AWAYZONE,WRIST,-64.6538240581,0,42.0475920833,0,0,0,1,0,1,43,-71,39,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,797,1
8480036,Miro Heiskanen,HOME,L,66,6,SHOT,AWAYZONE,WRIST,-5.85601358543,0,39.2045915678,0,0,0,1,0,0,41,-48,4,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,804,1
8478396,Noah Hanifin,AWAY,L,36,9,SHOT,HOMEZONE,WRIST,18.4349488229,0,50.5964425627,0,0,0,1,0,0,52,40,16,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,834,1
8479314,Matthew Tkachuk,AWAY,L,66,46,SHOT,HOMEZONE,SLAP,56.309932474,0,25.2388589282,0,0,0,1,1,0,30,72,25,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,871,1
8476346,Johnny Gaudreau,AWAY,L,68,48,SHOT,HOMEZONE,SNAP,0,56.309932474,12,0,1,0,1,0,0,12,77,-0,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,873,1
8473453,Trevor Lewis,AWAY,R,22,22,MISS,HOMEZONE,DEFL,-5.19442890773,5.19442890773,11.0453610172,0,0,0,0,0,0,11,78,-1,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,0,0,877,1
8478449,Roope Hintz,HOME,L,11,11,GOAL,AWAYZONE,WRIST,45,0,29.6984848098,0,0,0,1,0,0,35,-64,-25,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,0,0,892,1
8480216,Jacob Peterson,HOME,L,40,40,SHOT,AWAYZONE,WRIST,-27.0308602598,0,55.0090901579,0,0,0,1,0,0,56,-39,25,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,932,1
8477507,Nikita Zadorov,AWAY,L,17,17,SHOT,HOMEZONE,WRIST,17.5255683737,0,59.7745765355,0,0,0,1,0,0,61,31,18,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1018,1
8475794,Tyler Seguin,HOME,R,18,18,SHOT,AWAYZONE,WRIST,-46.4688007144,0,27.5862284483,0,0,0,1,0,0,32,-67,23,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,1083,1
8476399,Blake Coleman,AWAY,L,24,24,SHOT,HOMEZONE,BACK,-78.1113419604,0,19.4164878389,0,0,0,1,1,0,21,85,-21,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1095,1
8476399,Blake Coleman,AWAY,L,25,25,SHOT,HOMEZONE,WRIST,-75.9637565321,2.1475854283,8.24621125124,0,1,0,1,0,0,8.24621125124,87,-8,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1096,1
8478396,Noah Hanifin,AWAY,L,12,12,SHOT,HOMEZONE,WRIST,23.0704122498,99.0341687819,58.694122363300004,0,0,0,1,0,0,60,34,24,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1102,1
8479346,Dillon Dube,AWAY,L,7,7,SHOT,HOMEZONE,WRIST,-4.398705355,0,13.0384048104,0,0,0,1,0,1,13,76,-1,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1123,1
8473453,Trevor Lewis,AWAY,R,40,40,MISS,HOMEZONE,WRIST,12.3807569288,0,41.9761837236,0,0,0,0,0,0,43,47,9,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1197,1
8478233,Andrew Mangiapane,AWAY,L,19,19,SHOT,HOMEZONE,WRIST,-34.4389893088,0,42.4381903478,0,0,0,1,0,1,43,-54,24,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1219,2
8478449,Roope Hintz,HOME,L,52,34,MISS,AWAYZONE,TIP,-33.690067526,0,7.21110255093,0,0,0,0,0,0,7.21110255093,83,-4,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,1,0,1288,2
8473994,Jamie Benn,HOME,L,30,30,SHOT,Neu. Zone,WRIST,-24.6235647862,0,79.2022726947,0,0,0,1,0,0,70,25,-29,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,1,0,1350,2
8480027,Jason Robertson,HOME,L,31,31,MISS,AWAYZONE,WRIST,39.8055710923,0,39.0512483795,0,0,0,0,0,0,41,58,26,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,1383,2
8476480,Vladislav Namestnikov,HOME,L,7,7,MISS,AWAYZONE,SNAP,60.2551187031,0,32.2490309932,0,0,0,0,0,0,36,71,31,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,1490,2
8474150,Mikael Backlund,AWAY,L,19,10,SHOT,HOMEZONE,WRIST,41.054813771,41.054813771,41.1096095822,0,0,0,1,1,0,42,-57,-28,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1522,2
8476399,Blake Coleman,AWAY,L,21,12,MISS,HOMEZONE,BACK,-7.1250163489,48.1798301199,8.0622577483,0,1,0,0,0,0,8.0622577483,-81,1,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1524,2
8474150,Mikael Backlund,AWAY,L,32,23,SHOT,Neu. Zone,WRIST,-21.2505055071,0,77.2528316633,0,0,0,1,0,0,69,-25,25,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,1,0,1535,2
8481641,Joel Kiviranta,HOME,L,15,15,SHOT,AWAYZONE,WRIST,0,0,8,0,0,0,1,1,0,8,81,-0,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,1562,2
8477290,Michael Raffl,HOME,L,17,17,GOAL,AWAYZONE,WRIST,-33.690067526,33.690067526,3.60555127546,0,1,0,1,0,0,3.60555127546,86,-2,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,1,0,1564,2
8473994,Jamie Benn,HOME,L,24,24,SHOT,AWAYZONE,WRIST,-6.51980175166,0,35.2278299076,0,0,0,1,0,0,39,50,-4,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,0,1588,2
8474628,Michael Stone,AWAY,R,23,23,GOAL,HOMEZONE,TIP,-49.398705355,0,9.21954445729,0,0,0,1,0,0,9.21954445729,-83,7,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,2,0,1689,2
8476889,Radek Faksa,HOME,L,23,14,MISS,AWAYZONE,WRIST,11.309932474,0,30.5941170816,0,0,0,0,1,0,35,55,7,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,1,1703,2
8476902,Esa Lindell,HOME,L,28,17,SHOT,AWAYZONE,WRIST,1.10170611521,10.2082263588,52.0096144958,0,1,0,1,0,0,53,36,1,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,1,1706,2
8480036,Miro Heiskanen,HOME,L,5,5,SHOT,AWAYZONE,WRIST,-33.690067526,0,25.2388589282,0,0,0,1,0,0,30,64,-17,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,1,1713,2
8475726,Tyler Toffoli,AWAY,R,34,28,SHOT,HOMEZONE,WRIST,36.1193408495,0,45.8039299624,0,0,0,1,1,0,46,-52,-27,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,2,1,1742,2
8475726,Tyler Toffoli,AWAY,R,36,30,SHOT,HOMEZONE,WRIST,63.4349488229,27.3156079734,11.1803398875,0,1,0,1,0,1,11,-84,-10,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,2,1,1744,2
8477810,Joel Hanley,HOME,L,21,21,SHOT,AWAYZONE,WRIST,72.1811110855,0,29.4108823397,0,0,0,1,0,0,33,79,31,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,1,1766,2
8475726,Tyler Toffoli,AWAY,R,60,60,MISS,HOMEZONE,SLAP,-14.0362434679,0,32.9848450049,0,0,0,0,0,0,37,-53,9,8479979,Jake Oettinger,CGY,0,4,5,30176,DAL,CGY,2,1,1858,2
8474150,Mikael Backlund,AWAY,L,60,60,GOAL,HOMEZONE,SLAP,-46.1233027141,32.0870592461,36.0693775937,0,0,0,1,0,0,39,-62,28,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,2,1,1919,2
8473994,Jamie Benn,HOME,L,9,9,SHOT,AWAYZONE,WRIST,43.4088597288,0,50.931326313,0,0,0,1,0,1,52,51,36,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,1976,2
8477810,Joel Hanley,HOME,L,10,10,SHOT,HOMEZONE,WRIST,1.94148639091,0,59.0338885726,0,0,0,1,0,0,60,-29,-2,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2006,2
8470794,Joe Pavelski,HOME,R,19,19,SHOT,AWAYZONE,WRIST,30.9637565321,29.0222701412,29.1547594742,0,0,0,1,0,1,33,61,17,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2015,2
8476889,Radek Faksa,HOME,L,41,37,SHOT,AWAYZONE,BACK,63.4349488229,0,6.7082039325,0,0,0,1,0,0,6.7082039325,86,6,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2057,2
8473994,Jamie Benn,HOME,L,27,27,SHOT,AWAYZONE,SNAP,-34.9920201986,0,61.0327780787,0,0,0,1,0,1,62,38,-36,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2137,2
8478449,Roope Hintz,HOME,L,54,54,SHOT,AWAYZONE,WRIST,17.6501242199,0,23.0867927612,0,0,0,1,0,0,27,63,8,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2192,2
8473994,Jamie Benn,HOME,L,19,19,SHOT,AWAYZONE,WRIST,46.548157699,28.898033479,26.1725046566,0,0,0,1,0,0,31,68,23,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2221,2
8476399,Blake Coleman,AWAY,L,21,21,SHOT,HOMEZONE,WRIST,51.7661748226,0,42.0119030752,0,0,0,1,0,0,43,-62,-34,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,2,2,2231,2
8476480,Vladislav Namestnikov,HOME,L,33,33,SHOT,AWAYZONE,WRIST,54.7824070318,0,20.8086520467,0,0,0,1,0,0,24,75,20,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2241,2
8480036,Miro Heiskanen,HOME,L,9,9,GOAL,AWAYZONE,WRIST,2.79270236571,0,41.0487515035,0,0,0,1,0,0,42,47,2,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,2,2,2252,2
8480027,Jason Robertson,HOME,L,11,11,MISS,AWAYZONE,BACK,34.5922886875,0,35.2278299076,0,0,0,0,0,0,39,57,22,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2275,2
8470794,Joe Pavelski,HOME,R,47,47,SHOT,AWAYZONE,SNAP,6.34019174591,0,36.2215405525,0,0,0,1,0,0,39,50,4,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2311,2
8474628,Michael Stone,AWAY,R,25,25,SHOT,HOMEZONE,SLAP,11.5138311845,0,55.1089829338,0,0,0,1,0,0,56,-34,-11,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2325,2
8474628,Michael Stone,AWAY,R,32,32,MISS,HOMEZONE,SLAP,-40.601294645,52.1151258295,46.0977222865,0,0,0,0,0,0,46,-54,30,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2332,2
8478233,Andrew Mangiapane,AWAY,L,11,4,MISS,HOMEZONE,WRIST,-42.2072976343,0,58.0517010948,0,0,0,0,0,0,59,45,-40,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2411,3
8476480,Vladislav Namestnikov,HOME,L,20,13,SHOT,AWAYZONE,BACK,-70.3461759419,0,29.7321374946,0,0,0,1,0,0,35,-77,33,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2420,3
8476889,Radek Faksa,HOME,L,14,14,SHOT,AWAYZONE,WRIST,36.0273733851,106.373549327,27.2029410175,0,0,0,1,0,0,31,-64,-18,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2453,3
8475825,Jani Hakanpaa,HOME,R,8,8,SHOT,AWAYZONE,WRIST,-49.8990924538,85.9264658389,49.6789693935,0,0,0,1,0,1,50,-57,38,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2460,3
8480027,Jason Robertson,HOME,L,5,5,MISS,AWAYZONE,WRIST,-60.5241109968,0,26.4196896272,0,0,0,0,0,0,31,-74,27,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2466,3
8470794,Joe Pavelski,HOME,R,13,13,SHOT,AWAYZONE,WRIST,32.6805547434,93.2046657401,62.9682459657,0,0,0,1,0,0,64,-35,-35,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2474,3
8470794,Joe Pavelski,HOME,R,22,22,SHOT,AWAYZONE,TIP,23.1985905136,0,7.61577310586,0,0,0,1,0,0,7.61577310586,-82,-3,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2483,3
8478430,Oliver Kylington,AWAY,L,15,7,SHOT,HOMEZONE,SNAP,31.7236029577,0,64.6606526413,0,0,0,1,0,1,65,34,34,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2549,3
8477496,Elias Lindholm,AWAY,R,27,19,SHOT,HOMEZONE,WRIST,-52.4314079712,0,32.8024389337,0,0,0,1,0,0,37,66,-29,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2569,3
8478430,Oliver Kylington,AWAY,L,7,7,SHOT,HOMEZONE,WRIST,-32.7352262721,0,66.5732679084,0,0,0,1,0,0,65,34,-35,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2707,3
8477496,Elias Lindholm,AWAY,R,4,4,MISS,HOMEZONE,WRIST,-41.6335393366,0,48.1663783152,0,0,0,0,0,0,48,53,-32,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,2743,3
8475794,Tyler Seguin,HOME,R,21,21,MISS,AWAYZONE,WRIST,-13.1340223064,0,30.8058436015,0,0,0,0,0,0,35,-55,8,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,3,2,2791,3
8470794,Joe Pavelski,HOME,R,71,71,SHOT,AWAYZONE,WRIST,-67.380135052,54.2461127456,13,0,0,0,1,1,0,13,-84,12,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,3,2,2841,3
8470794,Joe Pavelski,HOME,R,72,72,MISS,AWAYZONE,WRIST,-78.690067526000007,11.309932474,10.1980390272,0,1,0,0,0,1,10,-87,10,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,3,2,2842,3
8480036,Miro Heiskanen,HOME,L,36,36,MISS,AWAYZONE,WRIST,-24.5377284766,0,50.5667875191,0,0,0,0,0,0,52,-42,22,8474593,Jacob Markstrom,DAL,1,5,4,30176,DAL,CGY,3,2,2879,3
8476480,Vladislav Namestnikov,HOME,L,55,55,SHOT,AWAYZONE,BACK,-69.1455419604,44.6078134838,22.4722050542,0,0,0,1,0,0,26,-80,24,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2898,3
8476902,Esa Lindell,HOME,L,84,47,SHOT,HOMEZONE,WRIST,-45,0,49.4974746831,0,0,0,1,0,0,49,54,-35,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2977,3
8475906,John Klingberg,HOME,R,12,12,SHOT,AWAYZONE,SLAP,-33.231711068,11.768288932,34.6698716467,0,0,0,1,0,0,39,-56,21,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,2989,3
8478449,Roope Hintz,HOME,L,44,44,SHOT,AWAYZONE,WRIST,0,0,10,0,0,0,1,0,0,10,-79,-0,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,3013,3
8478430,Oliver Kylington,AWAY,L,4,4,SHOT,HOMEZONE,WRIST,41.1859251657,0,31.8904374382,0,0,0,1,0,0,36,62,24,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3020,3
8476399,Blake Coleman,AWAY,L,69,69,SHOT,Neu. Zone,WRIST,1.66028236898,0,69.0289794217,0,0,0,1,0,0,66,23,2,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3038,3
8474150,Mikael Backlund,AWAY,L,31,19,SHOT,HOMEZONE,WRIST,-31.6075022462,0,15.2643375225,0,0,0,1,0,0,17,75,-9,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3149,3
8476346,Johnny Gaudreau,AWAY,L,26,26,SHOT,HOMEZONE,WRIST,-11.309932474,0,35.6931365951,0,0,0,1,0,0,39,51,-8,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3158,3
8475825,Jani Hakanpaa,HOME,R,21,3,SHOT,AWAYZONE,WRIST,-53.9726266149,0,40.8044115262,0,0,0,1,0,1,42,-64,34,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,3205,3
8478397,Rasmus Andersson,AWAY,R,26,12,SHOT,HOMEZONE,WRIST,-53.1301023542,0,45,0,0,0,1,0,0,45,62,-36,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3226,3
8475790,Erik Gudbranson,AWAY,R,3,3,SHOT,HOMEZONE,WRIST,-10.8855270547,0,52.9528091795,0,0,0,1,0,0,54,36,-10,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3249,3
8478233,Andrew Mangiapane,AWAY,L,34,26,MISS,HOMEZONE,WRIST,-58.2985703305,0,39.9624824054,0,0,0,0,0,0,42,67,-36,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,3,2,3371,3
8476889,Radek Faksa,HOME,L,18,18,SHOT,AWAYZONE,BACK,-41.9872124958,0,53.8144961883,0,0,0,1,0,0,55,-48,37,8474593,Jacob Markstrom,DAL,1,5,5,30176,DAL,CGY,3,2,3534,3
8477496,Elias Lindholm,AWAY,R,33,33,SHOT,Neu. Zone,WRIST,-26.8619178444,0,86.3133825082,0,0,0,1,0,0,83,15,-38,8479979,Jake Oettinger,CGY,0,5,6,30176,DAL,CGY,3,2,3549,3
8477290,Michael Raffl,HOME,L,11,11,MISS,Neu. Zone,WRIST,6.04409216224,0,85.4751425854,1,0,0,0,1,0,83,6,9,0,NA,DAL,1,5,6,30176,DAL,CGY,3,2,3555,3
8475794,Tyler Seguin,HOME,R,42,42,GOAL,AWAYZONE,WRIST,0,6.04409216224,17,1,1,1,1,0,0,18,-71,-0,0,NA,DAL,1,5,6,30176,DAL,CGY,3,2,3558,3
8473453,Trevor Lewis,AWAY,R,26,26,SHOT,HOMEZONE,WRIST,-19.1336432059,0,51.8652099196,0,0,0,1,0,0,53,39,-17,8479979,Jake Oettinger,CGY,0,5,5,30176,DAL,CGY,4,2,3584,3
8473419,Brad Marchand,AWAY,L,22,22,SHOT,HOMEZONE,WRIST,-41.4964683552,0,34.7131099154,0,0,0,1,1,0,37,61,-25,8477293,Antti Raanta,BOS,0,5,5,30137,CAR,BOS,0,0,115,1
8473419,Brad Marchand,AWAY,L,25,25,MISS,HOMEZONE,WRIST,84.8055710923,126.302039447,22.0907220344,0,1,0,0,0,0,27,91,22,8477293,Antti Raanta,BOS,0,5,5,30137,CAR,BOS,0,0,118,1
