Player,box_prior,FIFA_prior,box_coef,box_rating,FIFA_coef,FIFA_rating
Saïd Benrahma,4.0479534313409005e-6,-0.021136590048723924,-0.0019725166269161484,-0.0019684686734848075,-0.0021976975696615417,-0.023334287618385467
Vladimír Coufal,-0.047226614627656316,0.022688329801300533,-0.001999700145165391,-0.04922631477282171,-0.005969497968099553,0.01671883183320098
Manuel Lanzini,0.011906889663187759,-0.021136590048723924,-7.443715041067504e-4,0.011162518159081009,-0.0014028731814998315,-0.022539463230223756
Ben Johnson,-0.04336765098646089,-0.1526113495987973,0.0017009161116939375,-0.04166673487476696,0.004275990214291614,-0.14833535938450568
Angelo Ogbonna,-0.02812657117092421,0.022688329801300533,-9.474631847120881e-4,-0.029074034355636297,-9.537219079350676e-4,0.021734607893365464
Issa Diop,-0.04280342578599616,-0.021136590048723924,-0.001986155732695726,-0.04478958151869189,-0.0029485414344838086,-0.024085131483207733
Arthur Masuaku,-0.0011652284890995013,-0.005407882334605096,6.684785313782615e-4,-4.967499577212398e-4,6.676306974517176e-4,-0.004740251637153379
Nikola Vlašić,-0.0011652284890995013,-0.005407882334605096,-8.273371533232426e-4,-0.001992565642422744,-9.396953347233969e-4,-0.006347577669328494
Mark Noble,-0.0011652284890995013,-0.005407882334605096,6.498268601980825e-4,-5.154016289014188e-4,4.249208857586683e-4,-0.004982961448846428
Ryan Fredericks,-0.0011652284890995013,-0.005407882334605096,-9.84535692365937e-4,-0.0021497641814654384,-9.538309319808093e-4,-0.006361713266585906
Andriy Yarmolenko,-0.0011652284890995013,-0.005407882334605096,6.640356651264494e-4,-5.011928239730519e-4,7.679765989820428e-4,-0.0046399057356230535
Alphonse Areola,-0.0011652284890995013,-0.005407882334605096,1.0598457930535055e-4,-0.0010592439097941507,5.121315962738022e-4,-0.0048957507383312945
Harrison Ashby,-0.0011652284890995013,-0.005407882334605096,-1.7518360280749052e-6,-0.001166980325127576,-7.424812504573681e-6,-0.00541530714710967
Sonny Perkins,-0.0011652284890995013,-0.005407882334605096,3.604176478632903e-5,-0.0011291867243131723,4.48422221538138e-5,-0.005363040112451283
Daniel Chesters,-0.0011652284890995013,-0.005407882334605096,-2.99156982499066e-7,-0.0011655276460820004,1.314245679384288e-6,-0.005406568088925712
Alex Král,-0.0011652284890995013,-0.005407882334605096,3.013957982788623e-5,-0.001135088909271615,3.3592597407382596e-5,-0.0053742897371977134
Ajibola Alese,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jamal Baptiste,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Conor Coventry,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Pierre Ekwah Elimby,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Armstrong Okoflex,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Darren Randolph,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Kasper Schmeichel,0.06807666632624287,0.09572986288467455,-0.0021370886056317324,0.06593957772061114,-0.006950931864953917,0.08877893101972063
Youri Tielemans,0.06958917240742402,0.08112155626799966,-0.0045824297068055,0.06500674270061851,-0.009352510399675683,0.07176904586832397
Çağlar Söyüncü,0.027988712291747486,0.022688329801300533,-0.003231981454769357,0.02475673083697813,-0.009221591878265633,0.0134667379230349
James Maddison,0.05931412124670321,0.0519049430346501,-0.001518630132866429,0.057795491113836785,-0.005061734221354284,0.04684320881329582
Harvey Barnes,0.03133182753184105,0.037296636417975426,-0.004869015514503077,0.026462812017337974,-0.010093898208400315,0.02720273820957511
Daniel Amartey,-0.00954754554282955,-0.03574489666539882,-2.1732906501456284e-4,-0.009764874607844113,-0.0022344948557494783,-0.03797939152114829
Kiernan Dewsbury Hall,-0.01774129414211445,-0.10878642974877284,-0.0023429117062192433,-0.020084205848333692,-0.0016560167505673062,-0.11044244649934015
Timothy Castagne,-0.030993856577157475,0.00808002318462564,-8.049049883373836e-4,-0.03179876156549486,-0.004471043215944418,0.003608979968681222
Luke Thomas,-0.027854811180532568,-0.10878642974877284,-2.6492076271497443e-4,-0.02811973194324754,-0.0014836699235992058,-0.11027009967237204
Jamie Vardy,0.009550150566556503,0.11033816950134945,-9.044465572305086e-4,0.008645704009325995,-0.007212951693220316,0.10312521780812914
Wilfred Ndidi,-0.01625592319996727,0.09572986288467455,2.1897487454965379e-4,-0.016036948325417615,-0.0037127899319176934,0.09201707295275686
Ademola Lookman,0.03378646249692574,-0.021136590048723924,-0.0013146672065179048,0.032471795290407834,-0.0029783371537778196,-0.024114927202501746
Jonny Evans,0.014911716066626557,0.022688329801300533,-0.002380224097440099,0.012531491969186457,-0.004780754840214865,0.01790757496108567
Kelechi Iheanacho,-0.014512550546980085,-0.006528283432049031,0.0010730631409559056,-0.01343948740602418,7.604987578477493e-4,-0.005767784674201282
Patson Daka,-0.012405571269282545,-0.021136590048723924,-0.0014998371894581633,-0.013905408458740708,-0.0011267778899609374,-0.02226336793868486
Ricardo Pereira,0.0310424265146656,0.08112155626799966,-0.0021834790458243086,0.02885894746884129,-0.004831421643808461,0.0762901346241912
Boubakary Soumaré,-0.06320363257993722,-0.006528283432049031,7.640961306169275e-4,-0.06243953644932029,-0.002168617147710545,-0.008696900579759576
Nampalys Mendy,0.02730442942117839,-0.05035320328207349,-0.00226070369193133,0.025043725729247058,-0.0015112634040223055,-0.051864466686095796
Marc Albrighton,-0.0846718663857382,-0.03574489666539882,0.0023642324239204213,-0.08230763396181778,0.001314281721987441,-0.034430614943411375
James Justin,-0.00514070206762951,-0.021136590048723924,-0.0022926331010800233,-0.0074333351687095334,-0.00237021756556944,-0.023506807614293364
Wesley Fofana,-0.0011652284890995013,-0.005407882334605096,-0.0017027189933323914,-0.0028679474824318926,-7.441006576163366e-4,-0.006151982992221433
Jannik Vestergaard,-0.0011652284890995013,-0.005407882334605096,0.0011630038021050023,-2.224686994498938e-6,-8.971211419683681e-4,-0.006305003476573465
Ayoze Pérez,-0.0011652284890995013,-0.005407882334605096,7.70251621007373e-5,-0.001088203326998764,-1.8587971616067011e-4,-0.005593762050765766
Ryan Bertrand,-0.0011652284890995013,-0.005407882334605096,7.062235959162433e-4,-4.59004893183258e-4,-0.0013818011386633803,-0.006789683473268477
Hamza Choudhury,-0.0011652284890995013,-0.005407882334605096,7.217674439684333e-4,-4.4346104513106797e-4,3.6342051711165443e-4,-0.005044461817493442
Danny Ward,-0.0011652284890995013,-0.005407882334605096,-3.95522607828848e-4,-0.0015607510969283492,-5.639816276656763e-4,-0.005971863962270773
Lewis Brunt,-0.0011652284890995013,-0.005407882334605096,5.023088555433642e-5,-0.0011149976035451648,3.953942005157743e-5,-0.005368342914553519
Kasey McAteer,-0.0011652284890995013,-0.005407882334605096,-1.4000025416552208e-5,-0.0011792285145160535,-1.71873490419474e-5,-0.005425069683647044
Vontae Daley Campbell,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Eldin Jakupović,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Benjamin Nelson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Dennis Praet,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Robert Sánchez,0.011437269330429212,-0.03574489666539882,0.0033595242044750224,0.014796793534904235,0.017213550794020902,-0.018531345871377915
Marc Cucurella,0.01748923348730691,0.037296636417975426,0.004659956565011955,0.022149190052318864,0.01645991753228772,0.053756553950263145
Joël Veltman,-0.00877484786619398,-0.021136590048723924,0.004701655731057564,-0.004073192135136416,0.016268479804692617,-0.0048681102440313075
Leandro Trossard,0.02695541034754423,-0.021136590048723924,7.819949799001597e-4,0.027737405327444387,0.012105044377213622,-0.009031545671510302
Lewis Dunk,0.018251283184039124,-0.006528283432049031,0.002288397527694304,0.020539680711733427,0.014433716077402061,0.00790543264535303
Neal Maupay,-0.015356267383357158,-0.021136590048723924,7.400997352718267e-4,-0.014616167648085331,0.00926526914689328,-0.011871320901830644
Yves Bissouma,0.022554941750060564,0.00808002318462564,6.244474340450142e-4,0.02317938918410558,0.011813804396288527,0.019893827580914167
Pascal Groß,0.023573962975701024,-0.03574489666539882,0.0022728206188680727,0.025846783594569097,0.011521580685962299,-0.02422331597943652
Alexis Mac Allister,-0.0069489855580939786,-0.05035320328207349,0.004833543436515995,-0.0021154421215779833,0.01347422067965614,-0.03687898260241735
Jakub Moder,-0.044422936305585914,-0.12339473636544773,0.0013685157360567104,-0.043054420569529205,0.008718877131693526,-0.1146758592337542
Adam Lallana,0.004925277585269283,-0.05035320328207349,-5.733744588444133e-4,0.0043519031264248696,0.005629568372113771,-0.04472363490995972
Solly March,-0.051812570001861236,-0.05035320328207349,0.0035081439258089304,-0.04830442607605231,0.0119420978677447,-0.03841110541432879
Tariq Lamptey,-0.051608927786940706,-0.06496150989874838,0.002176377074131302,-0.0494325507128094,0.00859843273985067,-0.05636307715889771
Adam Webster,-0.029192279926991027,-0.05035320328207349,-6.348064635006036e-4,-0.02982708639049163,0.005651508806482453,-0.04470169447559104
Danny Welbeck,-0.03329341484816628,-0.07956981651542328,0.0019530680612500522,-0.03134034678691623,0.007013926515008711,-0.07255589000041457
Shane Duffy,-0.009068462377503916,-0.09417812313209795,-0.00226807313000859,-0.011336535507512506,0.0047710535475307386,-0.0894070695845672
Dan Burn,-0.027050448382237136,-0.05035320328207349,0.009385918004838267,-0.017664530377398867,0.009803123111924,-0.04055008017014949
Enock Mwepu,-0.008312394517200783,-0.05035320328207349,0.0016071470617814718,-0.006705247455419311,0.005609522259007091,-0.044743681023066396
Moisés Caicedo,-0.0011652284890995013,-0.005407882334605096,0.002756785268324299,0.0015915567792247976,0.005469500695599717,6.161836099462074e-5
Steven Alzate,-0.0011652284890995013,-0.005407882334605096,2.2008511492991903e-4,-9.451433741695822e-4,0.0030677121998482974,-0.002340170134756799
Aaron Connolly,-0.0011652284890995013,-0.005407882334605096,-5.277961965571883e-5,-0.0012180081087552201,1.7981630514630654e-4,-0.0052280660294587895
Jason Steele,-0.0011652284890995013,-0.005407882334605096,-1.3447441511433815e-4,-0.0012997029042138395,4.109691514266214e-4,-0.0049969131831784745
Jeremy Sarmiento,-0.0011652284890995013,-0.005407882334605096,5.397334530554865e-5,-0.0011112551437939527,9.208642715060765e-5,-0.005315795907454489
Taylor Richards,-0.0011652284890995013,-0.005407882334605096,-4.063486531656191e-5,-0.0012058633544160633,1.1294292879356685e-4,-0.00529493940581153
Evan Ferguson,-0.0011652284890995013,-0.005407882334605096,-8.988975600197365e-5,-0.0012551182451014749,-1.0202120699053638e-5,-0.00541808445530415
Jürgen Locadia,-0.0011652284890995013,-0.005407882334605096,-4.774402608119015e-5,-0.0012129725151806914,-4.304370672674269e-5,-0.005450926041331839
Florin Andone,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Michał Karbownik,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Marc Leonard,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Thomas Mcgill,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Odeluga Offiah,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Haydon Roberts,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Kjell Scherpen,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Ed Turns,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Andi Zeqiri,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Conor Coady,0.012137073070899174,0.00808002318462564,0.003313934254718908,0.015451007325618082,0.004879431796230534,0.012959454980856173
José Sá,0.040171946339942144,0.00808002318462564,0.0034574281947786275,0.04362937453472077,0.005384255544511392,0.013464278729137032
João Moutinho,0.025808269971831832,0.022688329801300533,7.734543225376982e-4,0.02658172429436953,0.0010995679460415,0.023787897747342034
Romain Saïss,0.014740081311524822,-0.006528283432049031,0.0034391455066814947,0.018179226818206315,0.005698831251675967,-8.294521803730642e-4
Rúben Neves,0.029534701317590395,0.0519049430346501,0.005311640008490089,0.034846341326080485,0.006839045554429829,0.05874398858907993
Max Kilman,-0.0019528937676884794,-0.12339473636544773,0.0029671460423453372,0.0010142522746568578,0.005085505311440869,-0.11830923105400687
Raúl Jiménez,0.014650585579024655,0.06651324965132499,0.003851796072422775,0.01850238165144743,0.00574263241154505,0.07225588206287004
Nélson Semedo,-0.026713707862448866,0.022688329801300533,0.002030428395933924,-0.02468327946651494,0.002843782939867424,0.025532112741167956
Leander Dendoncker,-0.022969536556377346,-0.021136590048723924,0.004116829984984694,-0.018852706571392652,0.005414443625847345,-0.01572214642287658
Rayan Aït Nouri,-0.019434304368517896,-0.07956981651542328,0.002864500954193168,-0.01656980341432473,0.002699593610908376,-0.0768702229045149
Hwang Hee-chan,-0.035300789240743535,-0.05035320328207349,-8.93346029584053e-4,-0.03619413527032759,-0.0010013836529693676,-0.051354586935042856
Fernando Marçal,-0.013369063155795002,-0.05035320328207349,9.294108495120962e-4,-0.012439652306282906,0.002620905351919527,-0.04773229793015396
Francisco Trincão,-0.047192086659237686,-0.03574489666539882,-2.7426638908363196e-4,-0.047466353048321315,6.549819228548606e-4,-0.03508991474254396
Daniel Podence,-0.0354175122545306,-0.006528283432049031,4.8799872104573225e-4,-0.03492951353348487,1.0198388455466587e-4,-0.006426299547494366
Adama Traoré,-0.058854293230188315,-0.006528283432049031,0.0031652182873539284,-0.055689074942834385,0.00483427626549213,-0.001694007166556901
Jonny Castro,-0.004319917865118539,0.022688329801300533,-4.09437784211618e-4,-0.004729355649330157,-4.1435010908329276e-4,0.02227397969221724
Willy Boly,-0.018966338538136673,0.00808002318462564,-1.1686317914290348e-4,-0.019083201717279577,-3.5083606977945244e-4,0.0077291871148461875
Fábio Silva,-0.0011652284890995013,-0.005407882334605096,-8.132022957943949e-4,-0.001978430784893896,-0.0010001071396654579,-0.0064079894742705545
Pedro Neto,-0.0011652284890995013,-0.005407882334605096,5.658576346121647e-4,-5.993708544873366e-4,2.3995360983653427e-4,-0.0051679287247685625
Toti Gomes,-0.0011652284890995013,-0.005407882334605096,-2.9132509582467225e-4,-0.0014565535849241735,-0.0012658888546656913,-0.006673771189270788
Ki-Jana Hoever,-0.0011652284890995013,-0.005407882334605096,0.0012623122349098897,9.708374581038847e-5,0.0021018017437476476,-0.0033060805908574488
Luke Cundle,-0.0011652284890995013,-0.005407882334605096,6.217101550508486e-5,-0.0011030574735944165,4.570612530639459e-4,-0.004950821081541151
Chiquinho,-0.0011652284890995013,-0.005407882334605096,5.894785531097198e-4,-5.757499359897815e-4,4.900000117898692e-4,-0.004917882322815227
John Ruddy,-0.0011652284890995013,-0.005407882334605096,-1.6102621763338518e-4,-0.0013262547067328864,-6.021318088138031e-4,-0.006010014143418899
Chem Campbell,-0.0011652284890995013,-0.005407882334605096,-2.4795978831834426e-5,-0.0011900244679313356,-8.86505806829463e-6,-0.005416747392673391
Morgan Gibbs-White,-0.0011652284890995013,-0.005407882334605096,2.1242843202098782e-5,-0.0011439856458974025,4.8789848212772904e-5,-0.005359092486392323
Hugo Bueno,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Ryan John Giles,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Bruno Jordão,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Christian Marques,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Yerson Mosquera,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Louie Moulden,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Dion Sanderson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
James Storer,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Allan Saint-Maximin,5.321674882352578e-4,0.00808002318462564,0.015663065743782158,0.016195233232017416,0.012190323385294287,0.020270346569919925
Joelinton,-0.01915333329527602,-0.06496150989874838,0.013617129735644974,-0.005536203559631046,0.012103629176935055,-0.05285788072181333
Martin Dúbravka,0.05971932439579408,0.037296636417975426,0.012406399952606598,0.07212572434840069,0.010158913633038445,0.04745555005101387
Fabian Schär,-0.050311666793437126,-0.03574489666539882,0.011353268204643743,-0.03895839858879338,0.007862837904161453,-0.027882058761237366
Joe Willock,-0.05182601825865518,-0.05035320328207349,0.010094680012200204,-0.041731338246454974,0.0076623714608804174,-0.04269083182119307
Jamaal Lascelles,-0.059994739258796725,-0.021136590048723924,0.013616644165871068,-0.04637809509292566,0.012184872477011872,-0.008951717571712052
Jonjo Shelvey,-0.07343865051675458,-0.05035320328207349,0.009884989938307689,-0.06355366057844689,0.006346525496922578,-0.04400667778515091
Miguel Almirón,-0.09123219334975374,-0.021136590048723924,0.010255075566750501,-0.08097711778300325,0.008393135569086985,-0.012743454479636939
Emil Krafth,-0.07127652082567049,-0.07956981651542328,0.01007235403429288,-0.06120416679137761,0.007019493904265849,-0.07255032261115743
Ryan Fraser,-0.05374723180809671,-0.05035320328207349,0.009354369948373124,-0.04439286185972358,0.007907310953651103,-0.042445892328422385
Matt Targett,-0.04350418823834579,-0.021136590048723924,0.010813498594528348,-0.03269068964381744,0.007496656219413291,-0.013639933829310634
Callum Wilson,-0.07688064379814907,0.00808002318462564,0.0089324765389371015,-0.06794816725921198,0.005697376313723123,0.013777399498348762
Sean Longstaff,-0.06943413560277256,-0.09417812313209795,0.009270426583682748,-0.060163709019089816,0.009015226449075627,-0.08516289668302232
Chris Wood,-0.10910428061056154,0.00808002318462564,0.013920225081135674,-0.09518405552942587,0.006453271116034856,0.014533294300660495
Javier Manquillo,-0.069689365540621,-0.06496150989874838,0.009808499682085364,-0.05988086585853563,0.01091385524109964,-0.05404765465764874
Matt Ritchie,-0.07634013804878514,-0.06496150989874838,0.009914779179141275,-0.06642535886964387,0.007699860325678891,-0.05726164957306949
Jacob Murphy,-0.08908019832378833,-0.09417812313209795,0.008433504788695841,-0.08064669353509249,0.005863699743280416,-0.08831442338881754
Ciaran Clark,-0.04746947284608294,-0.05035320328207349,0.0074171229690528214,-0.040052349877030116,0.0063374370412983445,-0.04401576624077515
Isaac Hayden,-0.06292018951884204,-0.03574489666539882,0.008496873013274316,-0.054423316505567726,0.007758234967750979,-0.02798666169764784
Bruno Guimarães,0.05368894716795358,0.00808002318462564,0.005263318053006271,0.05895226522095985,0.004051958492682613,0.012131981677308253
Karl Darlow,-0.0011652284890995013,-0.005407882334605096,0.004830007152919278,0.0036647786638197765,0.0028446834590633943,-0.002563198875541702
Federico Fernández,-0.0011652284890995013,-0.005407882334605096,0.0019216377201107895,7.564092310112882e-4,2.6148330337357855e-4,-0.005146399031231518
Kieran Trippier,-0.0011652284890995013,-0.005407882334605096,9.29097989582372e-4,-2.3613049951712924e-4,2.0419583541759372e-4,-0.005203686499187503
Freddie Woodman,-0.0011652284890995013,-0.005407882334605096,0.002571046614011399,0.0014058181249118978,0.0025107968140883614,-0.002897085520516735
Jamal Lewis,-0.0011652284890995013,-0.005407882334605096,4.707054461348467e-4,-6.945230429646546e-4,1.7662677520500763e-5,-0.005390219657084596
Paul Dummett,-0.0011652284890995013,-0.005407882334605096,3.3126189976312697e-4,-8.339665893363743e-4,-3.764340872674787e-4,-0.005784316421872575
Jeff Hendrick,-0.0011652284890995013,-0.005407882334605096,1.788576342922876e-4,-9.863708548072136e-4,1.868571275955643e-4,-0.005221025207009532
Dwight Gayle,-0.0011652284890995013,-0.005407882334605096,1.7175346561541785e-4,-9.934750234840833e-4,2.3836117197878771e-4,-0.005169521162626309
Elliot Anderson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Lucas De Bolle,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Mark Gillespie,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Joe White,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Marc Guéhi,0.03899689560860908,-0.07956981651542328,0.002884460462258952,0.041881356070868035,0.02157081869100898,-0.0579989978244143
Tyrick Mitchell,-0.04505312758408109,-0.10878642974877284,0.003934914186798259,-0.04111821339728283,0.02211494370824023,-0.08667148604053261
Conor Gallagher,0.04184734822072267,-0.06496150989874838,0.0022074910750698403,0.04405483929579251,0.01874704476160298,-0.0462144651371454
Joachim Andersen,0.02256918791406637,-0.021136590048723924,0.0036284885712459533,0.02619767648531232,0.019903879996596856,-0.001232710052127068
Wilfried Zaha,0.0293310940391156,0.0519049430346501,0.003526114027855187,0.03285720806697079,0.019506348128283883,0.07141129116293399
Vicente Guaita,0.05818593334121114,0.022688329801300533,0.00400703834724464,0.06219297168845578,0.019777731362131984,0.04246606116343252
Joel Ward,-0.01522323470174336,-0.06496150989874838,8.851974136094203e-4,-0.01433803728813394,0.012920517777293491,-0.05204099212145489
Jordan Ayew,-0.014670721861178349,-0.05035320328207349,0.0038444243083701046,-0.010826297552808244,0.015667040030684587,-0.0346861632513889
Cheikhou Kouyaté,-0.0465860581389923,-0.006528283432049031,0.00507338309721771,-0.0415126750417746,0.017113277995816138,0.010584994563767106
Jeffrey Schlupp,-0.022167475403349624,-0.05035320328207349,0.0023654897356582836,-0.01980198566769134,0.012576694053602532,-0.03777650922847096
Odsonne Édouard,-0.013344318741900674,-0.05035320328207349,5.295896318149901e-4,-0.012814729110085684,0.008786887872972562,-0.041566315409100926
James McArthur,-0.0152943800062868,-0.05035320328207349,0.0023526017325426053,-0.012941778273744195,0.011840813921688516,-0.03851238936038497
Nathaniel Clyne,-0.06801889150877405,-0.05035320328207349,0.0021173760143060345,-0.06590151549446802,0.011635004882120874,-0.038718198399952615
Jean-Philippe Mateta,-0.036337538363206745,-0.05035320328207349,0.0015252164800243439,-0.0348123218831824,0.007126652458559971,-0.04322655082351352
Will Hughes,-0.03130969608165968,-0.03574489666539882,-9.077279063508259e-4,-0.0322174239880105,0.0032738665299071592,-0.03247103013549166
Michael Olise,0.0017935453614039698,-0.07956981651542328,3.096443861833943e-4,0.002103189747587364,0.008199208789812782,-0.07137060772561049
Christian Benteke,-0.056354300172835714,-0.05035320328207349,7.480641235679789e-4,-0.05560623604926773,0.007664381916274053,-0.042688821365799434
Luka Milivojević,-0.0011652284890995013,-0.005407882334605096,-0.0010689275620761095,-0.002234156051175611,0.0038678090601355357,-0.0015400732744695607
Jack Butland,-0.0011652284890995013,-0.005407882334605096,-6.235231004611805e-4,-0.0017887515895606818,0.003216521031206044,-0.0021913613033990526
Eberechi Eze,-0.0011652284890995013,-0.005407882334605096,-6.013246519395922e-4,-0.0017665531410390935,0.002389261375128827,-0.0030186209594762693
James Tomkins,-0.0011652284890995013,-0.005407882334605096,-2.2651611151897356e-4,-0.0013917446006184748,0.0032999580986215124,-0.002107924235983584
Jaïro Riedewald,-0.0011652284890995013,-0.005407882334605096,4.06503766159055e-4,-7.587247229404463e-4,8.268835141536421e-4,-0.004580998820451454
Jesuran Rak Sakyi,-0.0011652284890995013,-0.005407882334605096,1.845565175926315e-4,-9.806719715068698e-4,6.398647244445891e-4,-0.0047680176101605075
Nathan Ferguson,-0.0011652284890995013,-0.005407882334605096,4.692438284338318e-6,-0.001160536050815163,1.8267832538422567e-5,-0.005389614502066674
Omotayo Adaramola,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Scott Banks,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Reece Hannam,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Martin Kelly,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Remi Matthews,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Robert Street,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Pontus Jansson,-0.0048779386019204285,-0.05035320328207349,0.01052870518751423,0.005650766585593801,0.03364156748926202,-0.01671163579281147
Christian Nørgaard,0.03471445127616812,-0.07956981651542328,0.007908941211588983,0.04262339248775711,0.02901043166671026,-0.050559384848713015
Bryan Mbeumo,0.010960332812125495,-0.06496150989874838,0.007262329112772154,0.01822266192489765,0.02759774054250957,-0.03736376935623881
Rico Henry,-0.03714984064143323,-0.06496150989874838,0.008001169819645342,-0.02914867082178789,0.02827069975200984,-0.03669081014673854
Ivan Toney,0.007408610400753357,-0.03574489666539882,0.00804263642790903,0.015451246828662387,0.028684392111953,-0.007060504553445819
Ethan Pinnock,-0.03245133613227824,-0.06496150989874838,0.009728885629496536,-0.022722450502781703,0.02904593786359397,-0.035915572035154414
Vitaly Janelt,-0.030562795788048103,-0.07956981651542328,0.005517655542823927,-0.025045140245224175,0.021783508100537207,-0.057786308414886065
Sergi Canós,-0.052135497695338984,-0.09417812313209795,0.005759434612144243,-0.04637606308319474,0.020567404139686375,-0.07361071899241158
David Raya,0.05477373185196255,-0.06496150989874838,0.00735117988722009,0.06212491173918264,0.022669534570362023,-0.042291975328386355
Kristoffer Ajer,-0.043045408644792005,-0.05035320328207349,0.006291878806061928,-0.03675352983873008,0.020157412031660066,-0.030195791250413422
Mathias Jensen,-0.039794366038301776,-0.06496150989874838,0.006984156434059534,-0.03281020960424224,0.01785662746024066,-0.04710488243850772
Yoane Wissa,-0.06723172336889305,-0.05035320328207349,0.003023614374788491,-0.06420810899410456,0.008893469496121246,-0.041459733785952246
Mads Roerslev,-0.09201851808553685,-0.16721965621547208,0.008028715905863041,-0.0839898021796738,0.018055466423526144,-0.14916418979194593
Frank Onyeka,-0.07140075126648293,-0.05035320328207349,0.005441422343046312,-0.06595932892343662,0.01365359416613655,-0.036699609115936935
Christian Eriksen,0.042639426971685435,0.0519049430346501,0.001368635446861241,0.04400806241854668,0.008075145980068284,0.05998008901471838
Shandon Baptiste,-0.11773663202497842,-0.18182796283214686,0.003877425142325605,-0.11385920688265282,0.008942259477139718,-0.17288570335500714
Mads Bech Sørensen,-0.0011652284890995013,-0.005407882334605096,0.0032962085233698172,0.002130980034270316,0.008811710404379934,0.003403828069774838
Mathias Jørgensen,-0.0011652284890995013,-0.005407882334605096,0.0015112418444977948,3.460133553982935e-4,0.005663843930520028,2.5596159591493185e-4
Saman Ghoddos,-0.0011652284890995013,-0.005407882334605096,0.0030726081715166395,0.0019073796824171383,0.006739970261193291,0.0013320879265881942
Charlie Goode,-0.0011652284890995013,-0.005407882334605096,1.8165979708800712e-4,-9.83568692011494e-4,0.0030991212040790183,-0.002308761130526078
Josh Dasilva,-0.0011652284890995013,-0.005407882334605096,9.266332033547179e-4,-2.385952857447834e-4,0.002296993591664546,-0.0031108887429405502
Jonas Lössl,-0.0011652284890995013,-0.005407882334605096,8.044303181987984e-4,-3.6079817090070283e-4,0.0023587370747419037,-0.0030491452598631927
Dominic Thompson,-0.0011652284890995013,-0.005407882334605096,0.0015055993629403625,3.403708738408612e-4,0.0021557025781946543,-0.003252179756410442
Marcus Forss,-0.0011652284890995013,-0.005407882334605096,-1.3686013786412548e-4,-0.0013020886269636267,8.55512950434628e-4,-0.0045523693841704686
Mads Bidstrup,-0.0011652284890995013,-0.005407882334605096,1.8580334840504183e-4,-9.794251406944595e-4,3.240206103621861e-4,-0.005083861724242911
Tariqe Fosu,-0.0011652284890995013,-0.005407882334605096,2.663056975039862e-5,-0.0011385979193491026,7.765588079340018e-5,-0.005330226453811696
Finley Stevens,-0.0011652284890995013,-0.005407882334605096,9.602492789934256e-6,-0.001155625996309567,8.96799446840014e-5,-0.005318202389921095
Nathan Young-Coombes,-0.0011652284890995013,-0.005407882334605096,-5.433923489108154e-6,-0.0011706624125886094,3.838544830884831e-6,-0.005404043789774211
Matthew Cox,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Halil Dervişoğlu,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Patrik Gunnarsson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
