Player,weighted_pred,scaled_pred,adj_overall,total_min,adj_scaled,pred_scaled,pred_scaled_int
Séamus Coleman,76.42911673670042,-0.7318497972034175,78,2656,-0.006528283432049031,-0.029476227801332078,-0.03659248986017087
Abdoulaye Doucouré,77.30706009407824,-0.4003119366155267,79,2537,0.00808002318462564,-0.01665096204468397,-0.020015596830776337
Richarlison,77.87391538525333,-0.18625030163667855,82,2523,0.0519049430346501,-0.008370166143913949,-0.009312515081833927
Demarai Gray,77.33977884292482,-0.3879563513689964,75,2338,-0.05035320328207349,-0.01617299652941928,-0.01939781756844982
Anthony Gordon,74.89922627657394,-1.3095825242885435,67,2285,-0.16721965621547208,-0.05182533673278544,-0.06547912621442717
Allan,75.63613044230222,-1.031305311401426,83,2183,0.06651324965132499,-0.04106041473272182,-0.051565265570071295
Mason Holgate,74.65253059167482,-1.4027422468383008,77,2134,-0.021136590048723924,-0.0554291429388023,-0.07013711234191504
Ben Godfrey,74.55641216099693,-1.439039461917405,77,2029,-0.021136590048723924,-0.05683327044565867,-0.07195197309587024
Alex Iwobi,75.26924298065617,-1.1698530697373957,77,2035,-0.021136590048723924,-0.046420019266260715,-0.058492653486869786
Andros Townsend,74.89469571558945,-1.3112934006035577,77,1455,-0.021136590048723924,-0.05189152055679247,-0.06556467003017788
Dominic Calvert-Lewin,74.1835422785278,-1.5798463625820398,81,1283,0.037296636417975426,-0.06228026801689124,-0.07899231812910198
Vitaliy Mykolenko,74.05832649636855,-1.6271316141646772,76,1055,-0.03574489666539882,-0.06410945855592032,-0.08135658070823386
Jonjoe Kenny,72.58387309107924,-2.1839296392515974,74,1018,-0.06496150989874838,-0.08564872599238682,-0.10919648196257987
Yerry Mina,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Salomón Rondón,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Fabian Delph,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
André Gomes,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jarrad Branthwaite,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Asmir Begović,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Tom Davies,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jean-Philippe Gbamin,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Ellis Simms,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Lewis Dobbin,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Tyler Onyango,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Isaac Price,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Cenk Tosun,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Moise Kean,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Nathan Broadhead,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Andy Lonergan,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Niels Nkounkou,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Nathan Patterson,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Harry Tyrer,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Reece Welch,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Charlie Whitaker,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Illan Meslier,78.40603180655755,0.01469288953888551,77,3384,-0.021136590048723924,-5.968463057339779e-4,7.346444769442755e-4
Stuart Dallas,78.34433804190043,-0.00860453457640713,75,2919,-0.05035320328207349,-0.0014980877361823186,-4.302267288203565e-4
Raphael Dias Belloli,81.07421674603255,1.022279904182347,82,2915,0.0519049430346501,0.03838081740011057,0.051113995209117344
Jack Harrison,76.32703357419545,-0.7703994747133965,78,2639,-0.006528283432049031,-0.03096748993960441,-0.03851997373566983
Diego Llorente,76.7129416232168,-0.6246689695720189,77,2340,-0.021136590048723924,-0.025330026833657815,-0.031233448478600944
Rodrigo,78.65655295042102,0.10929722063900872,79,2265,0.00808002318462564,0.0030628433777835085,0.005464861031950436
Luke Ayling,77.63096031889656,-0.2779974539353084,76,2272,-0.03574489666539882,-0.01191932824732822,-0.01389987269676542
Mateusz Klich,76.45861784169378,-0.7207092912103099,75,2073,-0.05035320328207349,-0.029045266614058374,-0.0360354645605155
Pascal Struijk,76.90930613241805,-0.5505158152382185,74,2055,-0.06496150989874838,-0.02246147387461317,-0.027525790761910925
Liam Cooper,75.28940640272471,-1.162238754122891,75,1814,-0.05035320328207349,-0.04612546581424226,-0.05811193770614455
Junior Firpo,78.38779025272878,0.00780432926974326,78,1711,-0.006528283432049031,-8.633245172293691e-4,3.90216463487163e-4
Kalvin Phillips,77.46194466325396,-0.34182285725627876,81,1596,0.037296636417975426,-0.014388360767973563,-0.01709114286281394
Robin Koch,74.00473198321609,-1.6473705169144934,77,1574,-0.021136590048723924,-0.06489238363702277,-0.08236852584572467
Adam Forshaw,75.36932511937216,-1.1320590390927958,71,1530,-0.10878642974877284,-0.04495798869704504,-0.05660295195463979
Tyler Roberts,73.27525005404476,-1.9228448696760816,73,987,-0.07956981651542328,-0.07554887932968102,-0.09614224348380408
Jamie Shackleton,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Patrick Bamford,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Joe Gelhardt,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Sam Greenwood,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Lewis Bate,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Charlie Cresswell,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Cody Drameh,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Leo Fuhr Hjelde,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Crysencio Summerville,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Kristoffer Klaesson,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Hélder Costa,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Liam McCarron,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Stuart McKinstry,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Nohan Kenneh,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Archie Gray,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jack Jenkins,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Kris Moore,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Nick Pope,81.6904242533435,1.2549784227544865,83,3240,0.06651324965132499,0.04738256560640575,0.06274892113772432
Dwight McNeil,77.02679968683708,-0.5061467094894201,77,3107,-0.021136590048723924,-0.020745092006176913,-0.025307335474471004
James Tarkowski,75.766345508289,-0.9821321796375364,81,3106,0.037296636417975426,-0.03915819312267632,-0.04910660898187682
Josh Brownhill,76.21668698104939,-0.8120696725768153,76,2955,-0.03574489666539882,-0.03257946680638768,-0.04060348362884077
Charlie Taylor,76.73902718037046,-0.6148182773396699,76,2731,-0.03574489666539882,-0.02494896101649058,-0.030740913866983494
Ashley Westwood,75.75233289360116,-0.9874237650864264,78,2287,-0.006528283432049031,-0.039362893694537604,-0.04937118825432132
Ben Mee,75.79144294369995,-0.9726546319433,79,1839,0.00808002318462564,-0.038791562090900955,-0.048632731597165
Maxwel Cornet,77.11985135941734,-0.47100759465685826,75,1766,-0.05035320328207349,-0.019385764641930203,-0.023550379732842915
Matthew Lowton,73.79393536705534,-1.726973669616549,76,1772,-0.03574489666539882,-0.06797176523965653,-0.08634868348082744
Jack Cork,73.87999425572123,-1.6944752406540278,76,1670,-0.03574489666539882,-0.06671459060693485,-0.08472376203270139
Connor Roberts,73.97271098041826,-1.6594626122327838,75,1692,-0.05035320328207349,-0.06536015626406688,-0.08297313061163919
Nathan Collins,75.643867576150015,-1.0283835365723046,71,1670,-0.10878642974877284,-0.04094738830913891,-0.05141917682861523
Aaron Lennon,71.67621168268903,-2.5266899311850803,73,1551,-0.07956981651542328,-0.09890812215027389,-0.12633449655925402
Wout Weghorst,75.68618605179445,-1.0124028052864034,83,1450,0.06651324965132499,-0.04032918704137467,-0.05062014026432017
Jay Rodriguez,73.72853612986647,-1.7516703917905596,74,1382,-0.06496150989874838,-0.06892713734900813,-0.08758351958952798
Jóhann Berg Guðmundsson,72.45273081755646,-2.233452912514049,75,1102,-0.05035320328207349,-0.08756449253441545,-0.11167264562570245
Ashley Barnes,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Erik Pieters,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Matěj Vydra,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Kevin Long,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Wayne Hennessey,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Dale Stephens,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Phil Bardsley,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Dara Costelloe,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Owen Dodgson,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Anthony Gomez Mancini,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Joseph McGlynn,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Will Norris,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Lewis Richardson,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Bobby Thomas,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Sam Waller,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Emmanuel Dennis,79.06851529474498,0.264866612595993,74,2581,-0.06496150989874838,0.009080915618192353,0.01324333062979965
Craig Cathcart,75.20813076327708,-1.192930884080863,72,2396,-0.09417812313209795,-0.04731276527575945,-0.05964654420404315
Joshua King,76.58834360396787,-0.6717209352690541,75,2248,-0.05035320328207349,-0.027150192902676507,-0.033586046763452705
Ben Foster,78.02349489488218,-0.12976457258207208,78,2340,-0.006528283432049031,-0.006185062803683694,-0.006488228629103604
Kiko Femenía,75.93471822243032,-0.918549570396648,75,2142,-0.05035320328207349,-0.03669855288861812,-0.0459274785198324
Juraj Kucka,75.7840625090452,-0.9754417064112388,77,1920,-0.021136590048723924,-0.03889937774330199,-0.048772085320561945
Ismaila Sarr,75.59723154639141,-1.0459947063619592,78,1861,-0.006528283432049031,-0.041628661731236916,-0.052299735318097965
Tom Cleverley,73.63334094117657,-1.7876189628814938,74,1616,-0.06496150989874838,-0.07031777785382243,-0.08938094814407468
Samir Santos,75.61042837667219,-1.041011185681425,73,1673,-0.07956981651542328,-0.041435878388127234,-0.05205055928407125
Hassane Kamara,73.67262521757404,-1.772784036639259,77,1623,-0.021136590048723924,-0.06974390109899398,-0.08863920183196296
Imran Louza,74.9441067747433,-1.2926342961139714,75,1416,-0.05035320328207349,-0.05116970865441828,-0.06463171480569857
João Pedro,76.27179501238966,-0.7912592197631718,71,1644,-0.10878642974877284,-0.0317744317875277,-0.03956296098815859
William Troost-Ekong,74.10927480799171,-1.6078919968315533,73,1390,-0.07956981651542328,-0.06336518999812712,-0.08039459984157767
Adam Masina,73.29166324659742,-1.9166467537058447,74,1077,-0.06496150989874838,-0.07530911038031318,-0.09583233768529223
Christian Kabasele,74.45992813668862,-1.475474736165196,75,1193,-0.05035320328207349,-0.05824273865636509,-0.0737737368082598
Daniel Bachmann,78.46265510715904,0.03607555367442983,70,1080,-0.12339473636544773,2.3032423110058708e-4,0.0018037776837214914
Cucho,72.11469686447406,-2.3611047167782027,75,1147,-0.05035320328207349,-0.0925025961678898,-0.11805523583891013
Jeremy Ngakia,69.64005429569914,-3.29560430160539,69,903,-0.1380030429821224,-0.12865293357922947,-0.1647802150802695
Edo Kayembe,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Ken Sema,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Danny Rose,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Francisco Sierralta,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Oghenekaro Etebo,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Ozan Tufan,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Samuel Kalu,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Nicolas Nkoulou,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Dan Gosling,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Ashley Fletcher,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Troy Deeney,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Vincent Angelini,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Kwadwo Baah,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Adrian Blake,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Kamil Conteh,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Tiago Çukur,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Rob Elliot,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Shaqai Forde,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jack Grieves,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
James Morris,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Teemu Pukki,77.24765916635711,-0.4227435164299906,76,3253,-0.03574489666539882,-0.01751870901014918,-0.02113717582149953
Grant Hanley,79.1228357775865,0.28537966337089404,75,2897,-0.05035320328207349,0.009874445887106953,0.014268983168544701
Max Aarons,76.98047130402422,-0.5236417025242184,75,2881,-0.05035320328207349,-0.021421871227361944,-0.026182085126210917
Kenny McLean,73.80403989615067,-1.7231578950220243,73,2706,-0.07956981651542328,-0.06782415518041485,-0.08615789475110122
Tim Krul,80.16679803785597,0.6796112631610964,77,2610,-0.021136590048723924,0.025124966681360217,0.033980563158054825
Ben Gibson,77.04290318030809,-0.5000655452223827,72,2494,-0.09417812313209795,-0.02050984723595284,-0.025003277261119134
Pierre Lees-Melou,75.75590835504214,-0.9860735631322872,76,2265,-0.03574489666539882,-0.039310662257511675,-0.049303678156614364
Milot Rashica,73.9443797032118,-1.6701613560114337,77,2229,-0.021136590048723924,-0.065774028248341,-0.08350806780057168
Billy Gilmour,77.52131933495073,-0.3194011925075982,72,1855,-0.09417812313209795,-0.013520997358562603,-0.01597005962537991
Mathias Normann,75.85436428545455,-0.948893637734122,76,1645,-0.03574489666539882,-0.0378723878378171,-0.0474446818867061
Josh Sargent,72.50732969336592,-2.2128347321676114,71,1572,-0.10878642974877284,-0.08676689541566507,-0.11064173660838057
Dimitris Giannoulis,75.62243123510353,-1.036478544740724,74,1169,-0.06496150989874838,-0.041260536951885474,-0.0518239272370362
Sam Byram,74.37945827553794,-1.505862579963436,73,1027,-0.07956981651542328,-0.059418267061455365,-0.0752931289981718
Ozan Kabak,76.25021013353296,-0.7994103202835662,76,922,-0.03574489666539882,-0.032089750316150134,-0.03997051601417831
Kieran Dowell,72.9444744382127,-2.047755707130498,71,912,-0.10878642974877284,-0.0803809509470752,-0.1023877853565249
Angus Gunn,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Lukas Rupp,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Adam Idah,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jakob Sørensen,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Przemysław Płacheta,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Todd Cantwell,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Andrew Omobamidele,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Christos Tzolis,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Christoph Zimmermann,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Tony Springett,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jon Rowe,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Bali Mumba,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Thomas Dickson-Peters,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Liam Gibbs,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Abu Kamara,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jon McCracken,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Michael McGovern,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
Jonathan Tomkinson,78.36712365667543,0,NA,NA,-0.00540788233460503,-0.0011652284890995013,0
