Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,overall,Min,MP,Start%,MinPerMatch,npG90,npxG90,xA90,PassLiveSCA90,GCA90,ProgReceived90,SuccDrib90,DribSCA90,Drib%,ProgDistCarry90,ProgCarries90,ProgPassDist90,ProgPass90,Switch90,PassInt90,SuccPass90,FailedPass90,Miscontrols90,Disposs90,Tackle%,DribPast90,SuccPress90,Press%,TklWon90,Recov90,Blocks90,Int90,Err90,ADWon90,AD%,Fouls90,FoulsWon90,Tch90,Att3Tch90,AttPenTch90,End
2021,Everton,Premier League,Gylfi Sigurðsson,ISL,MF,30,79,2253,36,0.6666666666666666,63,0.11984021304926763,0.1478029294274301,0.19973368841544606,1.4780292942743007,0.23968042609853527,3.4354194407456724,0.5992010652463382,0,57.7,42.42343541944074,2.237017310252996,137.89613848202396,2.476697736351531,1.3981358189081223,0.7989347536617842,29.92010652463382,7.9094540612516635,1.2383488681757655,1.4380825565912116,28.2,1.118508655126498,4.55392809587217,23.9,0.8388814913448734,7.030625832223701,1.9174434087882821,1.2383488681757655,0,0.3195739014647137,40,1.2383488681757655,0.8788282290279626,43.74167776298269,18.055925432756325,1.9573901464713714,0
2021,Everton,Premier League,Michael Keane,ENG,DF,27,80,2991,35,0.9428571428571428,85,0.09027081243731193,0.03610832497492477,0.033099297893681046,0.6318956870611835,0.09027081243731193,0.09027081243731193,0.12036108324974924,0,50,132.39719157472416,2.5576730190571713,354.4332998996991,2.617853560682046,1.354062186559679,0.6018054162487462,49.07723169508525,6.138415245737211,0.09027081243731193,0.24072216649949849,35.3,0.6619859578736208,2.106318956870612,34.3,0.45135406218655966,8.18455366098295,2.226680040120361,1.2938816449348043,0.06018054162487462,3.761283851554664,72.7,0.6018054162487462,0.27081243731193577,65.11534603811434,1.9257773319959879,1.083249749247743,0
2021,Everton,Premier League,Dominic Calvert-Lewin,ENG,FW,23,81,2871,33,0.9696969696969697,87,0.5015673981191223,0.4827586206896552,0.06269592476489029,0.9717868338557994,0.2821316614420063,6.4890282131661445,0.6269592476489029,0.06269592476489029,43.5,35.98746081504702,1.974921630094044,36.01880877742947,1.1285266457680252,0.25078369905956116,0.6269592476489029,15.015673981191224,5.956112852664577,3.542319749216301,1.567398119122257,18.2,0.2821316614420063,3.040752351097179,28,0.3761755485893417,3.6050156739811916,0.9717868338557994,0.15673981191222572,0,4.482758620689656,49.3,1.1912225705329154,1.3793103448275863,32.88401253918495,17.0846394984326,4.890282131661443,0
2021,Everton,Premier League,James Rodríguez,COL,"FW,MF",29,81,1764,23,0.9130434782608695,77,0.3061224489795918,0.173469387755102,0.2755102040816326,2.2448979591836733,0.6632653061224489,3.826530612244898,1.4795918367346939,0.2040816326530612,61.7,92.3469387755102,5,284.89795918367344,6.73469387755102,4.540816326530612,1.5816326530612244,44.8469387755102,11.83673469387755,0.9693877551020408,1.9387755102040816,18.6,1.7857142857142856,3.1122448979591835,24.4,0.7142857142857142,7.193877551020408,1.2244897959183672,0.8163265306122448,0,0.25510204081632654,25,1.0714285714285714,2.7551020408163263,60.255102040816325,21.581632653061224,1.7857142857142856,0
2021,Everton,Premier League,Richarlison,BRA,FW,23,82,2861,34,0.9705882352941176,84,0.18874519398811604,0.3365955959454736,0.10066410346032857,1.6043341488989864,0.2831177909821741,7.329605033205174,1.950367004543866,0.2831177909821741,55.9,112.08318769660958,5.316322963998602,54.89339391821042,1.3212163579168124,0.18874519398811604,1.2897588255854597,16.79832226494233,7.486892694861937,1.8559944075498078,2.107654666200629,31,0.9122684376092276,4.498427123383433,24.9,0.9437259699405802,5.851101013631598,1.0380985669346383,0.6291506466270534,0,1.3212163579168124,34.1,1.1324711639286964,2.5480601188395666,37.78049632995456,18.71723173715484,4.93883257602237,0
2021,Everton,Premier League,Allan,BRA,MF,29,83,2051,24,0.9583333333333334,85,0,0.008776206728425159,0.039492930277913216,1.4041930765480255,0.0877620672842516,0.7459775719161384,1.2286689419795223,0.1755241345685032,65.1,128.7908337396392,4.212579229644076,190.83861530960507,3.598244758654315,0.6143344709897611,1.1409068746952706,39.44904924427109,6.538274012676744,0.6143344709897611,0.9653827401267675,29.8,2.8961482203803026,8.381277425646026,28.4,2.369575816674793,9.697708434909801,1.711360312042906,1.0092637737688932,0,0.26328620185275475,31.6,2.2818137493905413,1.6674792784007801,54.80741101901512,6.626036079960995,0.13164310092637738,0
2021,Everton,Premier League,Jordan Pickford,ENG,GK,26,83,2742,31,1,88,0,0,0,0.1312910284463895,0.06564551422319476,0,0,0,0,58.62144420131291,0,610.3063457330416,0,1.148796498905908,0.42669584245076586,24.978118161925604,12.833698030634574,0,0,0,0.03282275711159738,0.09846827133479213,33.3,0,5.2516411378555805,0.06564551422319476,0,0.06564551422319476,0,0,0.03282275711159738,0.1312910284463895,31.181619256017505,0,0,0
2021,Everton,Premier League,Lucas Digne,FRA,DF,27,84,2681,30,1,89,0,0.020141738157403954,0.1812756434166356,1.6449086161879896,0.36926519955240583,3.793360686311078,0.4699738903394256,0,60.9,84.22603506154421,3.3569563595673255,298.7355464378963,3.6255128683327116,1.8798955613577024,1.6449086161879896,41.12271540469974,15.609847071988066,0.8392390898918314,1.0742260350615442,58,0.7049608355091384,3.558373741141365,25.7,1.3427825438269303,9.567325624766879,1.9806042521447222,0.8728086534875047,0,3.1555389779932863,70.7,1.2756434166355837,1.0070869078701976,56.296158149944056,23.29727713539724,1.309212980231257,0
2021,Fulham,Premier League,Antonee Robinson,USA,DF,22,73,2162,28,0.8571428571428571,77,0,0.02497687326549491,0.0666049953746531,1.9148936170212767,0.08325624421831637,2.5393154486586496,1.998149861239593,0.041628122109158186,70.6,168.80203515263645,6.868640148011101,294.43570767807586,3.6216466234967624,1.2488436632747457,1.8732654949121184,40.87881591119334,15.402405180388529,1.4986123959296946,0.9990749306197965,45.2,0.9574468085106383,3.4967622571692876,33.7,1.1239592969472711,9.116558741905642,2.1646623496762256,1.8316373728029602,0,1.6234967622571692,58.2,0.8741905642923219,0.6244218316373729,58.82053654024052,24.185938945420908,1.4153561517113784,0
2021,Fulham,Premier League,Harrison Reed,ENG,MF,25,74,2247,31,0.8387096774193549,72,0,0.012016021361815754,0.056074766355140186,1.2817089452603472,0.12016021361815755,1.0013351134846462,0.6008010680907877,0,71.4,82.91054739652871,2.643524699599466,229.8664886515354,3.8851802403204276,1.361815754339119,0.8811748998664887,50.547396528704944,7.930574098798399,0.520694259012016,0.4806408544726302,29.8,2.3631508678237654,6.408544726301736,30.5,1.6822429906542058,13.177570093457945,1.882510013351135,2.162883845126836,0,1.1214953271028039,50,2.0026702269692924,1.1615487316421897,65.3671562082777,13.097463284379174,0.4005340453938585,0
2021,Fulham,Premier League,Ruben Loftus-Cheek,ENG,"MF,FW",24,75,1909,30,0.7,64,0.047145102147721316,0.14614981665793608,0.06600314300680984,1.4143530644316396,0,5.657412257726558,2.215819800942902,0.33001571503404925,61.8,125.68884232582504,5.138816134101623,102.91775798847564,3.3473022524882134,0.33001571503404925,0.754321634363541,28.051335777894185,5.704557359874279,2.687270822420115,1.8858040859088527,40.9,0.6128863279203771,4.714510214772131,29.7,1.037192247249869,6.317443687794657,1.1314824515453117,1.0843373493975903,0,2.0272393923520164,34.7,1.6972236773179674,2.828706128863279,47.28653745416448,17.44368779465689,3.535882661079099,0
2021,Fulham,Premier League,Aleksandar Mitrović,SRB,FW,25,75,1402,27,0.48148148148148145,52,0.12838801711840228,0.3209700427960057,0.16690442225392296,2.3109843081312413,0.3209700427960057,7.89586305278174,0.8987161198288159,0.3209700427960057,63.6,29.85021398002853,1.6690442225392297,39.4793152639087,1.2838801711840229,0.19258202567760344,0.5777460770328103,18.744650499286735,5.905848787446505,3.5306704707560628,1.861626248216833,28.6,0.3209700427960057,4.557774607703281,36.4,0.5777460770328103,3.5306704707560628,1.1554921540656207,0.19258202567760344,0,4.365192582025678,47.2,1.4764621968616263,1.7974322396576319,36.84736091298146,20.413694721825962,7.510699001426533,0
2021,Fulham,Premier League,Ademola Lookman,NGA,"FW,MF",22,77,2747,34,0.9117647058823529,81,0.1310520567892246,0.1572624681470695,0.170367673825992,2.4244630506006555,0.36039315617036766,6.257735711685475,2.7193301783764108,0.16381507098653075,63.8,127.48088824171823,7.207863123407353,141.1758281761922,3.440116490717146,1.3760465962868584,1.2122315253003277,28.831452493629413,9.435748088824171,2.55551510738988,2.752093192573717,14.3,0.9828904259191845,5.078267200582453,30,0.9501274117218784,6.552602839461231,1.3760465962868584,0.8190753549326538,0,0.22934109938114305,16.3,1.8019657808518383,2.1951219512195124,47.21150345831816,28.536585365853657,4.717874044412086,0
2021,Fulham,Premier League,Alphonse Areola,FRA,GK,27,82,3240,36,1,90,0,0,0,0,0,0,0,0,0,27.72222222222222,0,334.22222222222223,0,0.5277777777777778,0.1388888888888889,20.47222222222222,7.333333333333333,0.027777777777777776,0,20,0.1111111111111111,0,0,0.027777777777777776,4.166666666666667,0,0,0.027777777777777776,0,0,0,0.16666666666666666,21.166666666666668,0,0,0
2021,Fulham,Premier League,Tosin Adarabioyo,ENG,DF,22,74,2953,33,1,89,0,0.03352522858110397,0.012190992211310533,0.4876396884524213,0.03047748052827633,0.15238740264138165,0.24381984422621064,0,72.7,105.29969522519472,1.5238740264138164,363.5353877412801,2.224856078564172,1.4933965458855403,0.640027091093803,48.58110396207247,7.009820521503556,0.15238740264138165,0.24381984422621064,52.6,0.548594649508974,1.7981713511683035,32.4,0.7924144937351846,8.47273958686082,1.1581442600745004,1.6762614290551983,0.03047748052827633,3.047748052827633,71.9,0.5790721300372502,0.182864883169658,66.19708770741619,2.224856078564172,1.0362343379613952,0
2021,Fulham,Premier League,Ola Aina,NGA,DF,23,74,2664,31,1,86,0.06756756756756756,0.03378378378378378,0.04729729729729729,0.7432432432432432,0.13513513513513511,0.8445945945945945,0.7094594594594594,0,61.8,112.7027027027027,3.8513513513513513,348.7162162162162,3.3108108108108105,1.2837837837837838,1.4527027027027026,44.898648648648646,12.905405405405405,0.6756756756756757,0.5067567567567567,41.5,0.8108108108108107,2.195945945945946,24.9,0.8445945945945945,8.445945945945946,1.5878378378378377,1.7905405405405403,0,1.114864864864865,43.4,1.1486486486486487,0.9459459459459459,59.66216216216216,11.993243243243242,0.7094594594594594,0
2021,Fulham,Premier League,Joachim Andersen,DEN,DF,24,77,2730,31,0.967741935483871,88,0.03296703296703297,0.03626373626373627,0.016483516483516484,0.7912087912087913,0.06593406593406594,0.09890109890109891,0.23076923076923078,0,100,140.53846153846155,2.2747252747252746,374.1758241758242,3.2637362637362637,3.164835164835165,0.5934065934065934,50.40659340659341,10.021978021978022,0.19780219780219782,0.19780219780219782,54.1,0.5604395604395604,2.175824175824176,33.7,0.8571428571428572,11.043956043956044,1.153846153846154,1.6813186813186813,0.03296703296703297,3.89010989010989,74.7,1.4835164835164836,0.4945054945054945,70.51648351648352,3.098901098901099,0.7252747252747253,0
2021,Fulham,Premier League,Ivan Cavaleiro,POR,"FW,MF",26,73,2472,36,0.75,69,0.07281553398058253,0.17111650485436894,0.12378640776699029,1.7475728155339807,0.03640776699029127,6.953883495145631,1.8932038834951457,0.1092233009708738,58.4,89.74514563106797,4.915048543689321,88.43446601941748,1.8203883495145632,1.1286407766990292,1.0558252427184467,21.844660194174757,8.483009708737864,3.3495145631067964,2.220873786407767,18.2,0.6553398058252428,4.769417475728155,29.4,0.7645631067961165,6.298543689320389,1.383495145631068,0.6553398058252428,0.03640776699029127,1.6747572815533982,34.1,1.3470873786407769,1.3106796116504855,40.92233009708738,22.572815533980584,3.3495145631067964,0
